fuel,perc,cod_date,regionid
gas,0.0,COD2023110816,1.0
nuclear,0.0,COD2023110816,1.0
other,0.0,COD2023110816,1.0
hydro,18.0,COD2023110816,1.0
solar,0.0,COD2023110816,1.0
wind,82.0,COD2023110816,1.0
biomass,0.0,COD2023110817,1.0
coal,0.0,COD2023110817,1.0
imports,0.0,COD2023110817,1.0
gas,0.0,COD2023110817,1.0
nuclear,0.0,COD2023110817,1.0
other,0.0,COD2023110817,1.0
hydro,22.8,COD2023110817,1.0
solar,0.0,COD2023110817,1.0
wind,77.2,COD2023110817,1.0
biomass,0.0,COD2023110818,1.0
coal,0.0,COD2023110818,1.0
imports,0.0,COD2023110818,1.0
gas,0.0,COD2023110818,1.0
nuclear,0.0,COD2023110818,1.0
other,0.0,COD2023110818,1.0
hydro,20.9,COD2023110818,1.0
solar,0.0,COD2023110818,1.0
wind,79.1,COD2023110818,1.0
biomass,0.0,COD2023110819,1.0
coal,0.0,COD2023110819,1.0
imports,0.0,COD2023110819,1.0
gas,0.0,COD2023110819,1.0
nuclear,0.0,COD2023110819,1.0
other,0.0,COD2023110819,1.0
hydro,16.2,COD2023110819,1.0
solar,0.0,COD2023110819,1.0
wind,83.8,COD2023110819,1.0
biomass,0.0,COD2023110820,1.0
coal,0.0,COD2023110820,1.0
imports,0.0,COD2023110820,1.0
gas,0.0,COD2023110820,1.0
nuclear,0.0,COD2023110820,1.0
other,0.0,COD2023110820,1.0
hydro,11.7,COD2023110820,1.0
solar,0.0,COD2023110820,1.0
wind,88.3,COD2023110820,1.0
biomass,0.0,COD2023110821,1.0
coal,0.0,COD2023110821,1.0
imports,0.0,COD2023110821,1.0
gas,0.0,COD2023110821,1.0
nuclear,0.0,COD2023110821,1.0
other,0.0,COD2023110821,1.0
hydro,8.9,COD2023110821,1.0
solar,0.0,COD2023110821,1.0
wind,91.1,COD2023110821,1.0
biomass,0.0,COD2023110822,1.0
coal,0.0,COD2023110822,1.0
imports,0.0,COD2023110822,1.0
gas,0.0,COD2023110822,1.0
nuclear,0.0,COD2023110822,1.0
other,0.0,COD2023110822,1.0
hydro,10.0,COD2023110822,1.0
solar,0.0,COD2023110822,1.0
wind,90.0,COD2023110822,1.0
biomass,0.0,COD2023110823,1.0
coal,0.0,COD2023110823,1.0
imports,0.0,COD2023110823,1.0
gas,0.0,COD2023110823,1.0
nuclear,0.0,COD2023110823,1.0
other,0.0,COD2023110823,1.0
hydro,8.3,COD2023110823,1.0
solar,0.0,COD2023110823,1.0
wind,91.7,COD2023110823,1.0
biomass,0.0,COD2023110900,1.0
coal,0.0,COD2023110900,1.0
imports,0.0,COD2023110900,1.0
gas,0.0,COD2023110900,1.0
nuclear,0.0,COD2023110900,1.0
other,0.0,COD2023110900,1.0
hydro,8.6,COD2023110900,1.0
solar,0.0,COD2023110900,1.0
wind,91.4,COD2023110900,1.0
biomass,0.0,COD2023110901,1.0
coal,0.0,COD2023110901,1.0
imports,0.0,COD2023110901,1.0
gas,0.0,COD2023110901,1.0
nuclear,0.0,COD2023110901,1.0
other,0.0,COD2023110901,1.0
hydro,7.9,COD2023110901,1.0
solar,0.0,COD2023110901,1.0
wind,92.1,COD2023110901,1.0
biomass,0.0,COD2023110902,1.0
coal,0.0,COD2023110902,1.0
imports,0.0,COD2023110902,1.0
gas,0.0,COD2023110902,1.0
nuclear,0.0,COD2023110902,1.0
other,0.0,COD2023110902,1.0
hydro,8.5,COD2023110902,1.0
solar,0.0,COD2023110902,1.0
wind,91.5,COD2023110902,1.0
biomass,0.0,COD2023110903,1.0
coal,0.0,COD2023110903,1.0
imports,0.0,COD2023110903,1.0
gas,0.0,COD2023110903,1.0
nuclear,0.0,COD2023110903,1.0
other,0.0,COD2023110903,1.0
hydro,9.6,COD2023110903,1.0
solar,0.0,COD2023110903,1.0
wind,90.4,COD2023110903,1.0
biomass,0.0,COD2023110904,1.0
coal,0.0,COD2023110904,1.0
imports,0.0,COD2023110904,1.0
gas,0.0,COD2023110904,1.0
nuclear,0.0,COD2023110904,1.0
other,0.0,COD2023110904,1.0
hydro,10.1,COD2023110904,1.0
solar,0.0,COD2023110904,1.0
wind,89.9,COD2023110904,1.0
biomass,0.0,COD2023110905,1.0
coal,0.0,COD2023110905,1.0
imports,0.0,COD2023110905,1.0
gas,0.0,COD2023110905,1.0
nuclear,0.0,COD2023110905,1.0
other,0.0,COD2023110905,1.0
hydro,15.6,COD2023110905,1.0
solar,0.0,COD2023110905,1.0
wind,84.4,COD2023110905,1.0
biomass,0.0,COD2023110906,1.0
coal,0.0,COD2023110906,1.0
imports,0.0,COD2023110906,1.0
gas,0.0,COD2023110906,1.0
nuclear,0.0,COD2023110906,1.0
other,0.0,COD2023110906,1.0
hydro,24.7,COD2023110906,1.0
solar,0.0,COD2023110906,1.0
wind,75.3,COD2023110906,1.0
biomass,0.0,COD2023110907,1.0
coal,0.0,COD2023110907,1.0
imports,0.0,COD2023110907,1.0
gas,0.0,COD2023110907,1.0
nuclear,0.0,COD2023110907,1.0
other,0.0,COD2023110907,1.0
hydro,35.4,COD2023110907,1.0
solar,0.0,COD2023110907,1.0
wind,64.6,COD2023110907,1.0
biomass,0.0,COD2023110908,1.0
coal,0.0,COD2023110908,1.0
imports,0.0,COD2023110908,1.0
gas,0.0,COD2023110908,1.0
nuclear,0.0,COD2023110908,1.0
other,0.0,COD2023110908,1.0
hydro,27.1,COD2023110908,1.0
solar,0.0,COD2023110908,1.0
wind,72.9,COD2023110908,1.0
biomass,0.0,COD2023110909,1.0
coal,0.0,COD2023110909,1.0
imports,0.0,COD2023110909,1.0
gas,0.0,COD2023110909,1.0
nuclear,1.5,COD2023110909,1.0
other,0.0,COD2023110909,1.0
hydro,28.4,COD2023110909,1.0
solar,0.0,COD2023110909,1.0
wind,70.1,COD2023110909,1.0
biomass,0.7,COD2023110910,1.0
coal,0.0,COD2023110910,1.0
imports,1.0,COD2023110910,1.0
gas,0.5,COD2023110910,1.0
nuclear,9.2,COD2023110910,1.0
other,0.0,COD2023110910,1.0
hydro,32.0,COD2023110910,1.0
solar,0.5,COD2023110910,1.0
wind,56.1,COD2023110910,1.0
biomass,1.8,COD2023110911,1.0
coal,0.0,COD2023110911,1.0
imports,2.5,COD2023110911,1.0
gas,1.4,COD2023110911,1.0
nuclear,14.7,COD2023110911,1.0
other,0.0,COD2023110911,1.0
hydro,29.4,COD2023110911,1.0
solar,1.2,COD2023110911,1.0
wind,48.9,COD2023110911,1.0
biomass,2.9,COD2023110912,1.0
coal,0.0,COD2023110912,1.0
imports,3.9,COD2023110912,1.0
gas,2.5,COD2023110912,1.0
nuclear,18.4,COD2023110912,1.0
other,0.0,COD2023110912,1.0
hydro,26.1,COD2023110912,1.0
solar,1.7,COD2023110912,1.0
wind,44.5,COD2023110912,1.0
biomass,3.9,COD2023110913,1.0
coal,0.0,COD2023110913,1.0
imports,5.0,COD2023110913,1.0
gas,2.9,COD2023110913,1.0
nuclear,23.7,COD2023110913,1.0
other,0.0,COD2023110913,1.0
hydro,29.0,COD2023110913,1.0
solar,1.6,COD2023110913,1.0
wind,33.8,COD2023110913,1.0
biomass,4.2,COD2023110914,1.0
coal,0.0,COD2023110914,1.0
imports,5.1,COD2023110914,1.0
gas,3.4,COD2023110914,1.0
nuclear,22.6,COD2023110914,1.0
other,0.0,COD2023110914,1.0
hydro,39.9,COD2023110914,1.0
solar,0.9,COD2023110914,1.0
wind,23.7,COD2023110914,1.0
biomass,4.5,COD2023110915,1.0
coal,0.0,COD2023110915,1.0
imports,5.2,COD2023110915,1.0
gas,3.8,COD2023110915,1.0
nuclear,22.5,COD2023110915,1.0
other,0.0,COD2023110915,1.0
hydro,43.3,COD2023110915,1.0
solar,0.3,COD2023110915,1.0
wind,20.3,COD2023110915,1.0
biomass,4.3,COD2023110916,1.0
coal,0.1,COD2023110916,1.0
imports,4.7,COD2023110916,1.0
gas,4.2,COD2023110916,1.0
nuclear,20.2,COD2023110916,1.0
other,0.0,COD2023110916,1.0
hydro,50.8,COD2023110916,1.0
solar,0.0,COD2023110916,1.0
wind,15.7,COD2023110916,1.0
biomass,4.3,COD2023110917,1.0
coal,0.1,COD2023110917,1.0
imports,4.7,COD2023110917,1.0
gas,4.7,COD2023110917,1.0
nuclear,19.7,COD2023110917,1.0
other,0.0,COD2023110917,1.0
hydro,48.0,COD2023110917,1.0
solar,0.0,COD2023110917,1.0
wind,18.5,COD2023110917,1.0
biomass,5.4,COD2023110918,1.0
coal,0.2,COD2023110918,1.0
imports,5.9,COD2023110918,1.0
gas,6.0,COD2023110918,1.0
nuclear,23.6,COD2023110918,1.0
other,0.0,COD2023110918,1.0
hydro,37.0,COD2023110918,1.0
solar,0.1,COD2023110918,1.0
wind,21.9,COD2023110918,1.0
biomass,4.8,COD2023110919,1.0
coal,0.1,COD2023110919,1.0
imports,5.2,COD2023110919,1.0
gas,4.3,COD2023110919,1.0
nuclear,20.7,COD2023110919,1.0
other,0.0,COD2023110919,1.0
hydro,44.8,COD2023110919,1.0
solar,0.0,COD2023110919,1.0
wind,20.1,COD2023110919,1.0
biomass,4.4,COD2023110920,1.0
coal,0.1,COD2023110920,1.0
imports,5.0,COD2023110920,1.0
gas,3.0,COD2023110920,1.0
nuclear,19.1,COD2023110920,1.0
other,0.0,COD2023110920,1.0
hydro,48.7,COD2023110920,1.0
solar,0.0,COD2023110920,1.0
wind,19.7,COD2023110920,1.0
biomass,4.7,COD2023110921,1.0
coal,0.0,COD2023110921,1.0
imports,5.5,COD2023110921,1.0
gas,2.4,COD2023110921,1.0
nuclear,20.5,COD2023110921,1.0
other,0.0,COD2023110921,1.0
hydro,43.7,COD2023110921,1.0
solar,0.0,COD2023110921,1.0
wind,23.2,COD2023110921,1.0
biomass,4.1,COD2023110922,1.0
coal,0.0,COD2023110922,1.0
imports,5.7,COD2023110922,1.0
gas,1.9,COD2023110922,1.0
nuclear,22.2,COD2023110922,1.0
other,0.0,COD2023110922,1.0
hydro,35.2,COD2023110922,1.0
solar,0.0,COD2023110922,1.0
wind,30.8,COD2023110922,1.0
biomass,2.8,COD2023110923,1.0
coal,0.0,COD2023110923,1.0
imports,5.4,COD2023110923,1.0
gas,1.4,COD2023110923,1.0
nuclear,22.8,COD2023110923,1.0
other,0.0,COD2023110923,1.0
hydro,28.7,COD2023110923,1.0
solar,0.0,COD2023110923,1.0
wind,39.0,COD2023110923,1.0
biomass,2.5,COD2023111000,1.0
coal,0.0,COD2023111000,1.0
imports,4.3,COD2023111000,1.0
gas,0.9,COD2023111000,1.0
nuclear,17.9,COD2023111000,1.0
other,0.0,COD2023111000,1.0
hydro,29.1,COD2023111000,1.0
solar,0.0,COD2023111000,1.0
wind,45.3,COD2023111000,1.0
biomass,2.0,COD2023111001,1.0
coal,0.0,COD2023111001,1.0
imports,3.3,COD2023111001,1.0
gas,0.7,COD2023111001,1.0
nuclear,12.2,COD2023111001,1.0
other,0.0,COD2023111001,1.0
hydro,28.4,COD2023111001,1.0
solar,0.0,COD2023111001,1.0
wind,53.3,COD2023111001,1.0
biomass,1.5,COD2023111002,1.0
coal,0.0,COD2023111002,1.0
imports,2.5,COD2023111002,1.0
gas,0.6,COD2023111002,1.0
nuclear,9.6,COD2023111002,1.0
other,0.0,COD2023111002,1.0
hydro,28.1,COD2023111002,1.0
solar,0.0,COD2023111002,1.0
wind,57.7,COD2023111002,1.0
biomass,0.7,COD2023111003,1.0
coal,0.0,COD2023111003,1.0
imports,1.2,COD2023111003,1.0
gas,0.3,COD2023111003,1.0
nuclear,5.0,COD2023111003,1.0
other,0.0,COD2023111003,1.0
hydro,26.0,COD2023111003,1.0
solar,0.0,COD2023111003,1.0
wind,66.8,COD2023111003,1.0
biomass,0.3,COD2023111004,1.0
coal,0.0,COD2023111004,1.0
imports,0.5,COD2023111004,1.0
gas,0.1,COD2023111004,1.0
nuclear,1.6,COD2023111004,1.0
other,0.0,COD2023111004,1.0
hydro,30.0,COD2023111004,1.0
solar,0.0,COD2023111004,1.0
wind,67.5,COD2023111004,1.0
biomass,0.0,COD2023111005,1.0
coal,0.0,COD2023111005,1.0
imports,0.0,COD2023111005,1.0
gas,0.0,COD2023111005,1.0
nuclear,0.4,COD2023111005,1.0
other,0.0,COD2023111005,1.0
hydro,31.8,COD2023111005,1.0
solar,0.0,COD2023111005,1.0
wind,67.7,COD2023111005,1.0
biomass,0.0,COD2023111006,1.0
coal,0.0,COD2023111006,1.0
imports,0.0,COD2023111006,1.0
gas,0.0,COD2023111006,1.0
nuclear,2.7,COD2023111006,1.0
other,0.0,COD2023111006,1.0
hydro,40.2,COD2023111006,1.0
solar,0.0,COD2023111006,1.0
wind,57.1,COD2023111006,1.0
biomass,0.4,COD2023111007,1.0
coal,0.0,COD2023111007,1.0
imports,0.5,COD2023111007,1.0
gas,0.3,COD2023111007,1.0
nuclear,2.3,COD2023111007,1.0
other,0.0,COD2023111007,1.0
hydro,50.8,COD2023111007,1.0
solar,0.0,COD2023111007,1.0
wind,45.8,COD2023111007,1.0
biomass,0.2,COD2023111008,1.0
coal,0.0,COD2023111008,1.0
imports,0.2,COD2023111008,1.0
gas,0.1,COD2023111008,1.0
nuclear,0.8,COD2023111008,1.0
other,0.0,COD2023111008,1.0
hydro,53.8,COD2023111008,1.0
solar,0.0,COD2023111008,1.0
wind,44.8,COD2023111008,1.0
biomass,0.1,COD2023111009,1.0
coal,0.0,COD2023111009,1.0
imports,0.1,COD2023111009,1.0
gas,0.1,COD2023111009,1.0
nuclear,1.4,COD2023111009,1.0
other,0.0,COD2023111009,1.0
hydro,48.5,COD2023111009,1.0
solar,0.0,COD2023111009,1.0
wind,49.9,COD2023111009,1.0
biomass,0.4,COD2023111010,1.0
coal,0.0,COD2023111010,1.0
imports,0.4,COD2023111010,1.0
gas,0.3,COD2023111010,1.0
nuclear,1.0,COD2023111010,1.0
other,0.0,COD2023111010,1.0
hydro,43.5,COD2023111010,1.0
solar,0.2,COD2023111010,1.0
wind,54.1,COD2023111010,1.0
biomass,0.0,COD2023111011,1.0
coal,0.0,COD2023111011,1.0
imports,0.0,COD2023111011,1.0
gas,0.0,COD2023111011,1.0
nuclear,0.0,COD2023111011,1.0
other,0.0,COD2023111011,1.0
hydro,34.5,COD2023111011,1.0
solar,0.0,COD2023111011,1.0
wind,65.5,COD2023111011,1.0
biomass,0.0,COD2023111012,1.0
coal,0.0,COD2023111012,1.0
imports,0.0,COD2023111012,1.0
gas,0.0,COD2023111012,1.0
nuclear,0.0,COD2023111012,1.0
other,0.0,COD2023111012,1.0
hydro,21.6,COD2023111012,1.0
solar,0.0,COD2023111012,1.0
wind,78.4,COD2023111012,1.0
biomass,0.0,COD2023111013,1.0
coal,0.0,COD2023111013,1.0
imports,0.0,COD2023111013,1.0
gas,0.0,COD2023111013,1.0
nuclear,0.0,COD2023111013,1.0
other,0.0,COD2023111013,1.0
hydro,16.4,COD2023111013,1.0
solar,0.0,COD2023111013,1.0
wind,83.6,COD2023111013,1.0
biomass,0.0,COD2023111014,1.0
coal,0.0,COD2023111014,1.0
imports,0.0,COD2023111014,1.0
gas,0.0,COD2023111014,1.0
nuclear,0.0,COD2023111014,1.0
other,0.0,COD2023111014,1.0
hydro,15.6,COD2023111014,1.0
solar,0.0,COD2023111014,1.0
wind,84.4,COD2023111014,1.0
biomass,0.0,COD2023111015,1.0
coal,0.0,COD2023111015,1.0
imports,0.0,COD2023111015,1.0
gas,0.0,COD2023111015,1.0
nuclear,0.0,COD2023111015,1.0
other,0.0,COD2023111015,1.0
hydro,18.0,COD2023111015,1.0
solar,0.0,COD2023111015,1.0
wind,82.0,COD2023111015,1.0
biomass,0.0,COD2023111016,1.0
coal,0.0,COD2023111016,1.0
imports,0.0,COD2023111016,1.0
gas,0.0,COD2023111016,1.0
nuclear,0.0,COD2023111016,1.0
other,0.0,COD2023111016,1.0
hydro,20.0,COD2023111016,1.0
solar,0.0,COD2023111016,1.0
wind,80.0,COD2023111016,1.0
biomass,0.0,COD2023111017,1.0
coal,0.0,COD2023111017,1.0
imports,0.0,COD2023111017,1.0
gas,0.0,COD2023111017,1.0
nuclear,0.0,COD2023111017,1.0
other,0.0,COD2023111017,1.0
hydro,18.2,COD2023111017,1.0
solar,0.0,COD2023111017,1.0
wind,81.8,COD2023111017,1.0
biomass,0.0,COD2023111018,1.0
coal,0.0,COD2023111018,1.0
imports,0.0,COD2023111018,1.0
gas,0.0,COD2023111018,1.0
nuclear,0.0,COD2023111018,1.0
other,0.0,COD2023111018,1.0
hydro,14.4,COD2023111018,1.0
solar,0.0,COD2023111018,1.0
wind,85.6,COD2023111018,1.0
biomass,0.0,COD2023111019,1.0
coal,0.0,COD2023111019,1.0
imports,0.0,COD2023111019,1.0
gas,0.0,COD2023111019,1.0
nuclear,0.0,COD2023111019,1.0
other,0.0,COD2023111019,1.0
hydro,16.3,COD2023111019,1.0
solar,0.0,COD2023111019,1.0
wind,83.7,COD2023111019,1.0
biomass,0.0,COD2023111020,1.0
coal,0.0,COD2023111020,1.0
imports,0.0,COD2023111020,1.0
gas,0.0,COD2023111020,1.0
nuclear,0.0,COD2023111020,1.0
other,0.0,COD2023111020,1.0
hydro,13.4,COD2023111020,1.0
solar,0.0,COD2023111020,1.0
wind,86.6,COD2023111020,1.0
biomass,0.0,COD2023111021,1.0
coal,0.0,COD2023111021,1.0
imports,0.0,COD2023111021,1.0
gas,0.0,COD2023111021,1.0
nuclear,0.0,COD2023111021,1.0
other,0.0,COD2023111021,1.0
hydro,12.5,COD2023111021,1.0
solar,0.0,COD2023111021,1.0
wind,87.5,COD2023111021,1.0
biomass,0.0,COD2023111022,1.0
coal,0.0,COD2023111022,1.0
imports,0.0,COD2023111022,1.0
gas,0.0,COD2023111022,1.0
nuclear,0.0,COD2023111022,1.0
other,0.0,COD2023111022,1.0
hydro,14.7,COD2023111022,1.0
solar,0.0,COD2023111022,1.0
wind,85.3,COD2023111022,1.0
biomass,0.0,COD2023111023,1.0
coal,0.0,COD2023111023,1.0
imports,0.0,COD2023111023,1.0
gas,0.0,COD2023111023,1.0
nuclear,0.0,COD2023111023,1.0
other,0.0,COD2023111023,1.0
hydro,12.9,COD2023111023,1.0
solar,0.0,COD2023111023,1.0
wind,87.1,COD2023111023,1.0
biomass,0.0,COD2023111100,1.0
coal,0.0,COD2023111100,1.0
imports,0.0,COD2023111100,1.0
gas,0.0,COD2023111100,1.0
nuclear,0.0,COD2023111100,1.0
other,0.0,COD2023111100,1.0
hydro,13.2,COD2023111100,1.0
solar,0.0,COD2023111100,1.0
wind,86.8,COD2023111100,1.0
biomass,0.0,COD2023111101,1.0
coal,0.0,COD2023111101,1.0
imports,0.0,COD2023111101,1.0
gas,0.0,COD2023111101,1.0
nuclear,0.0,COD2023111101,1.0
other,0.0,COD2023111101,1.0
hydro,12.7,COD2023111101,1.0
solar,0.0,COD2023111101,1.0
wind,87.3,COD2023111101,1.0
biomass,0.0,COD2023111102,1.0
coal,0.0,COD2023111102,1.0
imports,0.0,COD2023111102,1.0
gas,0.0,COD2023111102,1.0
nuclear,0.0,COD2023111102,1.0
other,0.0,COD2023111102,1.0
hydro,11.8,COD2023111102,1.0
solar,0.0,COD2023111102,1.0
wind,88.2,COD2023111102,1.0
biomass,0.0,COD2023111103,1.0
coal,0.0,COD2023111103,1.0
imports,0.0,COD2023111103,1.0
gas,0.0,COD2023111103,1.0
nuclear,0.0,COD2023111103,1.0
other,0.0,COD2023111103,1.0
hydro,12.0,COD2023111103,1.0
solar,0.0,COD2023111103,1.0
wind,88.0,COD2023111103,1.0
biomass,0.0,COD2023111104,1.0
coal,0.0,COD2023111104,1.0
imports,0.0,COD2023111104,1.0
gas,0.0,COD2023111104,1.0
nuclear,0.0,COD2023111104,1.0
other,0.0,COD2023111104,1.0
hydro,12.8,COD2023111104,1.0
solar,0.0,COD2023111104,1.0
wind,87.2,COD2023111104,1.0
biomass,0.0,COD2023111105,1.0
coal,0.0,COD2023111105,1.0
imports,0.0,COD2023111105,1.0
gas,0.0,COD2023111105,1.0
nuclear,0.0,COD2023111105,1.0
other,0.0,COD2023111105,1.0
hydro,16.0,COD2023111105,1.0
solar,0.0,COD2023111105,1.0
wind,84.0,COD2023111105,1.0
biomass,0.0,COD2023111106,1.0
coal,0.0,COD2023111106,1.0
imports,0.0,COD2023111106,1.0
gas,0.0,COD2023111106,1.0
nuclear,0.0,COD2023111106,1.0
other,0.0,COD2023111106,1.0
hydro,18.2,COD2023111106,1.0
solar,0.0,COD2023111106,1.0
wind,81.8,COD2023111106,1.0
biomass,0.0,COD2023111107,1.0
coal,0.0,COD2023111107,1.0
imports,0.0,COD2023111107,1.0
gas,0.0,COD2023111107,1.0
nuclear,0.0,COD2023111107,1.0
other,0.0,COD2023111107,1.0
hydro,23.5,COD2023111107,1.0
solar,0.0,COD2023111107,1.0
wind,76.5,COD2023111107,1.0
biomass,0.0,COD2023111108,1.0
coal,0.0,COD2023111108,1.0
imports,0.0,COD2023111108,1.0
gas,0.1,COD2023111108,1.0
nuclear,0.0,COD2023111108,1.0
other,0.0,COD2023111108,1.0
hydro,23.9,COD2023111108,1.0
solar,0.0,COD2023111108,1.0
wind,76.0,COD2023111108,1.0
biomass,0.0,COD2023111109,1.0
coal,0.0,COD2023111109,1.0
imports,0.0,COD2023111109,1.0
gas,2.5,COD2023111109,1.0
nuclear,0.0,COD2023111109,1.0
other,0.0,COD2023111109,1.0
hydro,26.4,COD2023111109,1.0
solar,0.0,COD2023111109,1.0
wind,71.2,COD2023111109,1.0
biomass,0.0,COD2023111110,1.0
coal,0.0,COD2023111110,1.0
imports,0.0,COD2023111110,1.0
gas,3.9,COD2023111110,1.0
nuclear,0.0,COD2023111110,1.0
other,0.0,COD2023111110,1.0
hydro,22.8,COD2023111110,1.0
solar,0.0,COD2023111110,1.0
wind,73.3,COD2023111110,1.0
biomass,0.0,COD2023111111,1.0
coal,0.0,COD2023111111,1.0
imports,0.0,COD2023111111,1.0
gas,3.9,COD2023111111,1.0
nuclear,0.0,COD2023111111,1.0
other,0.0,COD2023111111,1.0
hydro,26.4,COD2023111111,1.0
solar,0.0,COD2023111111,1.0
wind,69.7,COD2023111111,1.0
biomass,0.0,COD2023111112,1.0
coal,0.0,COD2023111112,1.0
imports,0.0,COD2023111112,1.0
gas,7.2,COD2023111112,1.0
nuclear,0.0,COD2023111112,1.0
other,0.0,COD2023111112,1.0
hydro,28.4,COD2023111112,1.0
solar,0.0,COD2023111112,1.0
wind,64.4,COD2023111112,1.0
biomass,0.0,COD2023111113,1.0
coal,0.0,COD2023111113,1.0
imports,0.0,COD2023111113,1.0
gas,8.9,COD2023111113,1.0
nuclear,0.0,COD2023111113,1.0
other,0.0,COD2023111113,1.0
hydro,32.7,COD2023111113,1.0
solar,0.0,COD2023111113,1.0
wind,58.4,COD2023111113,1.0
biomass,0.0,COD2023111114,1.0
coal,0.0,COD2023111114,1.0
imports,0.0,COD2023111114,1.0
gas,9.4,COD2023111114,1.0
nuclear,0.0,COD2023111114,1.0
other,0.0,COD2023111114,1.0
hydro,45.8,COD2023111114,1.0
solar,0.0,COD2023111114,1.0
wind,44.8,COD2023111114,1.0
biomass,0.0,COD2023111115,1.0
coal,0.0,COD2023111115,1.0
imports,0.0,COD2023111115,1.0
gas,10.4,COD2023111115,1.0
nuclear,0.0,COD2023111115,1.0
other,0.0,COD2023111115,1.0
hydro,54.8,COD2023111115,1.0
solar,0.0,COD2023111115,1.0
wind,34.8,COD2023111115,1.0
biomass,0.0,COD2023111116,1.0
coal,0.0,COD2023111116,1.0
imports,0.0,COD2023111116,1.0
gas,10.0,COD2023111116,1.0
nuclear,0.1,COD2023111116,1.0
other,0.0,COD2023111116,1.0
hydro,58.2,COD2023111116,1.0
solar,0.0,COD2023111116,1.0
wind,31.8,COD2023111116,1.0
biomass,0.0,COD2023111117,1.0
coal,0.0,COD2023111117,1.0
imports,0.0,COD2023111117,1.0
gas,15.9,COD2023111117,1.0
nuclear,0.0,COD2023111117,1.0
other,0.0,COD2023111117,1.0
hydro,53.8,COD2023111117,1.0
solar,0.0,COD2023111117,1.0
wind,30.2,COD2023111117,1.0
biomass,0.0,COD2023111118,1.0
coal,0.0,COD2023111118,1.0
imports,0.0,COD2023111118,1.0
gas,21.4,COD2023111118,1.0
nuclear,0.0,COD2023111118,1.0
other,0.0,COD2023111118,1.0
hydro,50.8,COD2023111118,1.0
solar,0.0,COD2023111118,1.0
wind,27.8,COD2023111118,1.0
biomass,0.0,COD2023111119,1.0
coal,0.0,COD2023111119,1.0
imports,0.0,COD2023111119,1.0
gas,35.6,COD2023111119,1.0
nuclear,0.0,COD2023111119,1.0
other,0.0,COD2023111119,1.0
hydro,32.5,COD2023111119,1.0
solar,0.0,COD2023111119,1.0
wind,31.9,COD2023111119,1.0
biomass,0.0,COD2023111120,1.0
coal,0.0,COD2023111120,1.0
imports,0.0,COD2023111120,1.0
gas,43.1,COD2023111120,1.0
nuclear,0.0,COD2023111120,1.0
other,0.0,COD2023111120,1.0
hydro,27.7,COD2023111120,1.0
solar,0.0,COD2023111120,1.0
wind,29.2,COD2023111120,1.0
biomass,0.0,COD2023111121,1.0
coal,0.0,COD2023111121,1.0
imports,0.0,COD2023111121,1.0
gas,50.7,COD2023111121,1.0
nuclear,0.0,COD2023111121,1.0
other,0.0,COD2023111121,1.0
hydro,21.8,COD2023111121,1.0
solar,0.0,COD2023111121,1.0
wind,27.5,COD2023111121,1.0
biomass,0.0,COD2023111122,1.0
coal,0.0,COD2023111122,1.0
imports,0.0,COD2023111122,1.0
gas,57.7,COD2023111122,1.0
nuclear,0.0,COD2023111122,1.0
other,0.0,COD2023111122,1.0
hydro,18.2,COD2023111122,1.0
solar,0.0,COD2023111122,1.0
wind,24.1,COD2023111122,1.0
biomass,0.0,COD2023111123,1.0
coal,0.0,COD2023111123,1.0
imports,0.0,COD2023111123,1.0
gas,55.2,COD2023111123,1.0
nuclear,0.0,COD2023111123,1.0
other,0.0,COD2023111123,1.0
hydro,18.6,COD2023111123,1.0
solar,0.0,COD2023111123,1.0
wind,26.2,COD2023111123,1.0
biomass,0.0,COD2023111200,1.0
coal,0.0,COD2023111200,1.0
imports,0.0,COD2023111200,1.0
gas,51.5,COD2023111200,1.0
nuclear,0.0,COD2023111200,1.0
other,0.0,COD2023111200,1.0
hydro,20.3,COD2023111200,1.0
solar,0.0,COD2023111200,1.0
wind,28.2,COD2023111200,1.0
biomass,0.0,COD2023111201,1.0
coal,0.0,COD2023111201,1.0
imports,0.0,COD2023111201,1.0
gas,49.2,COD2023111201,1.0
nuclear,0.0,COD2023111201,1.0
other,0.0,COD2023111201,1.0
hydro,19.5,COD2023111201,1.0
solar,0.0,COD2023111201,1.0
wind,31.3,COD2023111201,1.0
biomass,0.0,COD2023111202,1.0
coal,0.0,COD2023111202,1.0
imports,0.0,COD2023111202,1.0
gas,54.8,COD2023111202,1.0
nuclear,0.0,COD2023111202,1.0
other,0.0,COD2023111202,1.0
hydro,18.9,COD2023111202,1.0
solar,0.0,COD2023111202,1.0
wind,26.2,COD2023111202,1.0
biomass,0.0,COD2023111203,1.0
coal,0.0,COD2023111203,1.0
imports,0.0,COD2023111203,1.0
gas,57.6,COD2023111203,1.0
nuclear,0.0,COD2023111203,1.0
other,0.0,COD2023111203,1.0
hydro,17.6,COD2023111203,1.0
solar,0.0,COD2023111203,1.0
wind,24.8,COD2023111203,1.0
biomass,2.3,COD2023110504,2.0
coal,0.0,COD2023110504,2.0
imports,13.4,COD2023110504,2.0
gas,6.0,COD2023110504,2.0
nuclear,63.6,COD2023110504,2.0
other,0.0,COD2023110504,2.0
hydro,0.0,COD2023110504,2.0
solar,0.0,COD2023110504,2.0
wind,14.6,COD2023110504,2.0
